,0,name,url,processor_name,maker,type,clock,max_clock,core,thread,is_L2,L2,is_L3,L3,is_smart_cache,smart_cache,PRICE
12,168,インテル Xeon Silver 4208 BOX,https://kakaku.com/item/K0001159369/,XeonSilver4208 (CascadeLake-SP),インテル,LGA3647,2.1,3.2,8.0,16.0,0.0,0.0,1.0,11000.0,0.0,0.0,53480.0
13,250,インテル Xeon Silver 4116 バルク,https://kakaku.com/item/K0000982863/,XeonSilver4116 (Skylake-SP),インテル,LGA3647,2.1,3.0,12.0,24.0,0.0,0.0,1.0,16500.0,0.0,0.0,126093.0
14,275,インテル Xeon E5-2683 v4 BOX,https://kakaku.com/item/K0000869944/,XeonE5-2683V4 (Broadwell-EP),インテル,LGA2011-3,2.1,3.0,16.0,32.0,0.0,0.0,0.0,0.0,1.0,40000.0,229899.0
15,134,インテル Xeon Silver 4216 BOX,https://kakaku.com/item/K0001159367/,XeonSilver4216 (CascadeLake-SP),インテル,LGA3647,2.1,3.2,16.0,32.0,0.0,0.0,1.0,22000.0,0.0,0.0,126580.0
16,187,インテル Xeon E5-2695 v4 BOX,https://kakaku.com/item/K0000869947/,XeonE5-2695V4 (Broadwell-EP),インテル,LGA2011-3,2.1,3.3,18.0,36.0,0.0,0.0,0.0,0.0,1.0,45000.0,299969.0
17,87,インテル Xeon Gold 6230 BOX,https://kakaku.com/item/K0001159365/,XeonGold6230 (CascadeLake-SP),インテル,LGA3647,2.1,3.9,20.0,40.0,0.0,0.0,1.0,28000.0,0.0,0.0,238500.0
18,290,インテル Xeon Gold 6238 BOX,https://kakaku.com/item/K0001203701/,XeonGold6238 (CascadeLake),インテル,LGA3647,2.1,3.7,22.0,44.0,0.0,0.0,1.0,30250.0,0.0,0.0,329400.0
19,298,インテル Xeon Platinum 8160 BOX,https://kakaku.com/item/K0000982858/,XeonPlatinum8160 (Skylake-SP),インテル,LGA3647,2.1,3.7,24.0,48.0,0.0,0.0,1.0,33000.0,0.0,0.0,572990.0
20,194,インテル Xeon Gold 6252 BOX,https://kakaku.com/item/K0001159425/,XeonGold6252 (CascadeLake-SP),インテル,LGA3647,2.1,3.7,24.0,48.0,0.0,0.0,1.0,36000.0,0.0,0.0,457500.0
21,304,インテル Xeon Platinum 8170 BOX,https://kakaku.com/item/K0000984676/,XeonPlatinum8170 (Skylake-SP),インテル,LGA3647,2.1,3.7,26.0,52.0,0.0,0.0,1.0,35750.0,0.0,0.0,903900.0
22,198,インテル Xeon Platinum 8176 BOX,https://kakaku.com/item/K0000982876/,XeonPlatinum8176 (Skylake-SP),インテル,LGA3647,2.1,3.8,28.0,56.0,0.0,0.0,1.0,38500.0,0.0,0.0,1064900.0
23,273,インテル Xeon E5-4607 BOX,https://kakaku.com/item/K0000377275/,XeonE5-4607,インテル,LGA2011,2.2,0.0,6.0,12.0,0.0,0.0,0.0,0.0,1.0,12000.0,228293.0
24,293,インテル Xeon E5-4620 BOX,https://kakaku.com/item/K0000377269/,XeonE5-4620,インテル,LGA2011,2.2,2.6,8.0,16.0,0.0,0.0,0.0,0.0,1.0,16000.0,392681.0
25,172,インテル Xeon E5-2630 v4 BOX,https://kakaku.com/item/K0000869933/,XeonE5-2630V4 (Broadwell-EP),インテル,LGA2011-3,2.2,3.1,10.0,20.0,0.0,0.0,0.0,0.0,1.0,25000.0,81278.0
26,242,インテル Xeon Silver 4114 BOX,https://kakaku.com/item/K0000982864/,XeonSilver4114 (Skylake-SP),インテル,LGA3647,2.2,3.0,10.0,20.0,0.0,0.0,1.0,13750.0,0.0,0.0,89979.0
27,133,インテル Xeon Silver 4210 BOX,https://kakaku.com/item/K0001159368/,XeonSilver4210 (CascadeLake-SP),インテル,LGA3647,2.2,3.2,10.0,20.0,0.0,0.0,1.0,14000.0,0.0,0.0,62480.0
28,255,インテル Xeon E5-2650 v4 BOX,https://kakaku.com/item/K0000869939/,XeonE5-2650V4 (Broadwell-EP),インテル,LGA2011-3,2.2,2.9,12.0,24.0,0.0,0.0,0.0,0.0,1.0,30000.0,148499.0
