,0,name,url,processor_name,maker,type,clock,max_clock,core,thread,is_L2,L2,is_L3,L3,is_smart_cache,smart_cache,PRICE
121,90,インテル Xeon E-2226G BOX,https://kakaku.com/item/K0001210312/,XeonE-2226G (CoffeeLake),インテル,LGA1151,3.4,4.7,6.0,6.0,0.0,0.0,0.0,0.0,1.0,12000.0,36000.0
122,87,インテル Xeon E-2236 BOX,https://kakaku.com/item/K0001193016/,XeonE-2236 (CoffeeLake),インテル,LGA1151,3.4,4.8,6.0,12.0,0.0,0.0,0.0,0.0,1.0,12000.0,36519.0
123,267,インテル Xeon Gold 6128 BOX,https://kakaku.com/item/K0000984678/,XeonGold6128 (Skylake-SP),インテル,LGA3647,3.4,3.7,6.0,12.0,0.0,0.0,1.0,19250.0,0.0,0.0,205990.0
124,4,AMD Ryzen 5 2600 BOX,https://kakaku.com/item/K0001047707/,Ryzen52600,AMD,SocketAM4,3.4,3.9,6.0,12.0,1.0,3000.0,1.0,16000.0,0.0,0.0,15070.0
125,42,AMD Ryzen 7 1700X BOX,https://kakaku.com/item/K0000946574/,Ryzen71700X,AMD,SocketAM4,3.4,3.8,8.0,16.0,1.0,4000.0,1.0,16000.0,0.0,0.0,19816.0
126,162,AMD Ryzen Threadripper 1950X BOX,https://kakaku.com/item/K0000987818/,RyzenThreadripper1950X,AMD,SocketTR4,3.4,4.0,16.0,32.0,1.0,8000.0,1.0,32000.0,0.0,0.0,67800.0
127,55,インテル Pentium Dual-Core G4560 BOX,https://kakaku.com/item/K0000933429/,PentiumDual-CoreG4560 (KabyLake-S),インテル,LGA1151,3.5,0.0,2.0,4.0,0.0,0.0,1.0,3000.0,0.0,0.0,8470.0
128,74,インテル Core i3 7300T BOX,https://kakaku.com/item/K0000933421/,Corei37300T (KabyLake-S),インテル,LGA1151,3.5,0.0,2.0,4.0,0.0,0.0,1.0,4000.0,0.0,0.0,19724.0
129,32,AMD Athlon 3000G BOX,https://kakaku.com/item/K0001213691/,Athlon3000G,AMD,SocketAM4,3.5,0.0,2.0,4.0,1.0,1000.0,1.0,4000.0,0.0,0.0,7678.0
130,208,インテル Core i5 6600K BOX,https://kakaku.com/item/K0000800542/,Corei56600K (Skylake),インテル,LGA1151,3.5,3.9,4.0,4.0,0.0,0.0,0.0,0.0,1.0,6000.0,26480.0
131,101,インテル Xeon E-2224G BOX,https://kakaku.com/item/K0001193017/,XeonE-2224G (CoffeeLake),インテル,LGA1151,3.5,4.7,4.0,4.0,0.0,0.0,0.0,0.0,1.0,12000.0,28269.0
132,61,AMD Ryzen 3 2200G BOX,https://kakaku.com/item/K0001031960/,Ryzen32200G,AMD,SocketAM4,3.5,3.7,4.0,4.0,1.0,2000.0,1.0,4000.0,0.0,0.0,11480.0
133,196,AMD Ryzen 3 1300X BOX,https://kakaku.com/item/K0000986259/,Ryzen31300X,AMD,SocketAM4,3.5,3.7,4.0,4.0,1.0,2000.0,1.0,8000.0,0.0,0.0,11192.0
134,216,インテル Xeon E3-1230 v6 BOX,https://kakaku.com/item/K0000957610/,XeonE3-1230V6 (KabyLake-S),インテル,LGA1151,3.5,3.9,4.0,8.0,0.0,0.0,0.0,0.0,1.0,8000.0,32389.0
135,219,インテル Xeon E5-1620 v4 BOX,https://kakaku.com/item/K0000904452/,XeonE5-1620V4 (Broadwell-EP),インテル,LGA2011-3,3.5,3.8,4.0,8.0,0.0,0.0,1.0,10000.0,0.0,0.0,35445.0
136,142,AMD Ryzen 5 1500X BOX,https://kakaku.com/item/K0000958312/,Ryzen51500X,AMD,SocketAM4,3.5,3.7,4.0,8.0,1.0,2000.0,1.0,16000.0,0.0,0.0,14420.0
137,120,インテル Xeon E-2146G BOX,https://kakaku.com/item/K0001130770/,XeonE-2146G (CoffeeLake),インテル,LGA1151,3.5,4.5,6.0,12.0,0.0,0.0,0.0,0.0,1.0,12000.0,41359.0
138,125,インテル Core i7 5930K BOX,https://kakaku.com/item/K0000688452/,Corei75930K (HaswellE),インテル,LGA2011-3,3.5,3.7,6.0,12.0,0.0,0.0,0.0,0.0,1.0,15000.0,70370.0
139,121,インテル Core i7 7800X,https://kakaku.com/item/K0000970157/,Corei77800X (Skylake-X),インテル,LGA2066,3.5,4.0,6.0,12.0,0.0,0.0,1.0,8250.0,0.0,0.0,49798.0
140,128,インテル Xeon W-3223 バルク,https://kakaku.com/item/K0001211658/,XeonW-3223 (CascadeLake),インテル,LGA3647,3.5,4.2,8.0,16.0,0.0,0.0,1.0,16500.0,0.0,0.0,102959.0
141,59,インテル Core i9 9900X BOX,https://kakaku.com/item/K0001096314/,Corei99900X (Skylake-XRefresh),インテル,LGA2066,3.5,4.4,10.0,20.0,0.0,0.0,0.0,0.0,1.0,19250.0,69563.0
142,92,インテル Core i9 9920X BOX,https://kakaku.com/item/K0001096317/,Corei99920X (Skylake-XRefresh),インテル,LGA2066,3.5,4.4,12.0,24.0,0.0,0.0,0.0,0.0,1.0,19250.0,81400.0
143,27,インテル Core i9 10920X BOX,https://kakaku.com/item/K0001218982/,Corei910920X (CascadeLake),インテル,LGA2066,3.5,4.8,12.0,24.0,0.0,0.0,1.0,19250.0,0.0,0.0,89880.0
144,31,AMD Ryzen Threadripper 1920X BOX,https://kakaku.com/item/K0000987817/,RyzenThreadripper1920X,AMD,SocketTR4,3.5,4.0,12.0,24.0,1.0,6000.0,1.0,32000.0,0.0,0.0,22478.0
145,68,AMD Ryzen Threadripper 2950X BOX,https://kakaku.com/item/K0001079495/,RyzenThreadripper2950X,AMD,SocketTR4,3.5,4.4,16.0,32.0,1.0,8000.0,1.0,32000.0,0.0,0.0,65978.0
146,0,AMD Ryzen 9 3950X BOX,https://kakaku.com/item/K0001172057/,Ryzen93950X,AMD,SocketAM4,3.5,4.7,16.0,32.0,1.0,8000.0,1.0,64000.0,0.0,0.0,98700.0
147,139,インテル Pentium Dual-Core G4520 BOX,https://kakaku.com/item/K0000825694/,PentiumDual-CoreG4520 (Skylake),インテル,LGA1151,3.6,0.0,2.0,2.0,0.0,0.0,1.0,3000.0,0.0,0.0,13132.0
148,138,インテル Pentium Dual-Core G4600 BOX,https://kakaku.com/item/K0000933427/,PentiumDual-CoreG4600 (KabyLake-S),インテル,LGA1151,3.6,0.0,2.0,4.0,0.0,0.0,1.0,3000.0,0.0,0.0,11681.0
149,10,インテル Core i3 9100F BOX,https://kakaku.com/item/K0001157347/,Corei39100F (CoffeeLake-SRefresh),インテル,LGA1151,3.6,4.2,4.0,4.0,0.0,0.0,0.0,0.0,1.0,6000.0,9320.0
150,17,インテル Core i3 9100 BOX,https://kakaku.com/item/K0001168066/,Corei39100 (CoffeeLake),インテル,LGA1151,3.6,4.2,4.0,4.0,0.0,0.0,1.0,6000.0,0.0,0.0,14762.0
151,15,AMD Ryzen 3 3200G BOX,https://kakaku.com/item/K0001172064/,Ryzen33200G,AMD,SocketAM4,3.6,4.0,4.0,4.0,1.0,2000.0,1.0,4000.0,0.0,0.0,12577.0
152,64,インテル Core i7 7700 BOX,https://kakaku.com/item/K0000932813/,Corei77700 (KabyLake-S),インテル,LGA1151,3.6,4.2,4.0,8.0,0.0,0.0,0.0,0.0,1.0,8000.0,39527.0
153,118,インテル Xeon E-2234 BOX,https://kakaku.com/item/K0001210313/,XeonE-2234 (CoffeeLake),インテル,LGA1151,3.6,4.8,4.0,8.0,0.0,0.0,0.0,0.0,1.0,12000.0,36000.0
154,155,インテル Xeon W-2123 BOX,https://kakaku.com/item/K0001031351/,XeonW-2123 (Skylake-W),インテル,LGA2066,3.6,3.9,4.0,8.0,0.0,0.0,1.0,8250.0,0.0,0.0,37690.0
155,253,インテル Xeon Gold 5122 BOX,https://kakaku.com/item/K0000982844/,XeonGold5122 (Skylake-SP),インテル,LGA3647,3.6,3.7,4.0,8.0,0.0,0.0,1.0,16500.0,0.0,0.0,149890.0
156,40,AMD Ryzen 5 2400G BOX,https://kakaku.com/item/K0001031959/,Ryzen52400G,AMD,SocketAM4,3.6,3.9,4.0,8.0,1.0,2000.0,1.0,4000.0,0.0,0.0,16470.0
157,117,インテル Core i5 8600K BOX,https://kakaku.com/item/K0001002279/,Corei58600K (CoffeeLake-S),インテル,LGA1151,3.6,4.3,6.0,6.0,0.0,0.0,0.0,0.0,1.0,9000.0,31900.0
158,237,インテル Xeon W-2133 バルク,https://kakaku.com/item/K0001098190/,XeonW-2133 (Skylake-W),インテル,LGA2066,3.6,3.9,6.0,12.0,0.0,0.0,1.0,8250.0,0.0,0.0,87371.0
159,163,インテル Xeon E5-1650 v4 BOX,https://kakaku.com/item/K0000904453/,XeonE5-1650V4 (Broadwell-EP),インテル,LGA2011-3,3.6,4.0,6.0,12.0,0.0,0.0,1.0,15000.0,0.0,0.0,77204.0
160,50,AMD Ryzen 5 2600X BOX,https://kakaku.com/item/K0001047706/,Ryzen52600X,AMD,SocketAM4,3.6,4.2,6.0,12.0,1.0,3000.0,1.0,16000.0,0.0,0.0,17980.0
161,1,AMD Ryzen 5 3600 BOX,https://kakaku.com/item/K0001172062/,Ryzen53600,AMD,SocketAM4,3.6,4.2,6.0,12.0,1.0,3000.0,1.0,32000.0,0.0,0.0,24367.0
162,57,インテル Core i7 9700KF BOX,https://kakaku.com/item/K0001145324/,Corei79700KF (CoffeeLake-SRefresh),インテル,LGA1151,3.6,4.9,8.0,8.0,0.0,0.0,0.0,0.0,1.0,12000.0,43496.0
163,24,インテル Core i9 9900KF BOX,https://kakaku.com/item/K0001145325/,Corei99900KF (CoffeeLake-SRefresh),インテル,LGA1151,3.6,5.0,8.0,16.0,0.0,0.0,0.0,0.0,1.0,16000.0,53122.0
164,123,インテル Core i7 7820X,https://kakaku.com/item/K0000970156/,Corei77820X (Skylake-X),インテル,LGA2066,3.6,4.3,8.0,16.0,0.0,0.0,1.0,11000.0,0.0,0.0,51480.0
165,75,AMD Ryzen 7 1800X BOX,https://kakaku.com/item/K0000946573/,Ryzen71800X,AMD,SocketAM4,3.6,4.0,8.0,16.0,1.0,4000.0,1.0,16000.0,0.0,0.0,21250.0
166,2,AMD Ryzen 7 3700X BOX,https://kakaku.com/item/K0001172060/,Ryzen73700X,AMD,SocketAM4,3.6,4.4,8.0,16.0,1.0,4000.0,1.0,32000.0,0.0,0.0,40730.0
167,100,インテル Core i3 6100 BOX,https://kakaku.com/item/K0000832917/,Corei36100 (Skylake),インテル,LGA1151,3.7,0.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,3000.0,16800.0
168,29,インテル Pentium Gold G5400 BOX,https://kakaku.com/item/K0001045053/,PentiumGoldG5400 (CoffeeLake-S),インテル,LGA1151,3.7,0.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,4000.0,6680.0
169,98,インテル Pentium Dual-Core G4620 BOX,https://kakaku.com/item/K0000936001/,PentiumDual-CoreG4620 (KabyLake-S),インテル,LGA1151,3.7,0.0,2.0,4.0,0.0,0.0,1.0,3000.0,0.0,0.0,12524.0
170,71,インテル Core i3 8300 BOX,https://kakaku.com/item/K0001045050/,Corei38300 (CoffeeLake-S),インテル,LGA1151,3.7,0.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,8000.0,19651.0
171,221,インテル Xeon E3-1240 v6 BOX,https://kakaku.com/item/K0000957606/,XeonE3-1240V6 (KabyLake-S),インテル,LGA1151,3.7,4.1,4.0,8.0,0.0,0.0,0.0,0.0,1.0,8000.0,36959.0
172,9,AMD Ryzen 5 3400G BOX,https://kakaku.com/item/K0001172063/,Ryzen53400G,AMD,SocketAM4,3.7,4.2,4.0,8.0,1.0,2000.0,1.0,4000.0,0.0,0.0,19480.0
173,14,インテル Core i5 9600KF BOX,https://kakaku.com/item/K0001145323/,Corei59600KF (CoffeeLake-SRefresh),インテル,LGA1151,3.7,4.6,6.0,6.0,0.0,0.0,0.0,0.0,1.0,9000.0,22850.0
174,46,インテル Core i7 8700K BOX,https://kakaku.com/item/K0001002085/,Corei78700K (CoffeeLake-S),インテル,LGA1151,3.7,4.7,6.0,12.0,0.0,0.0,0.0,0.0,1.0,12000.0,44188.0
175,242,インテル Xeon W-2135 BOX,https://kakaku.com/item/K0001031352/,XeonW-2135 (Skylake-W),インテル,LGA2066,3.7,4.5,6.0,12.0,0.0,0.0,1.0,8250.0,0.0,0.0,104590.0
176,255,インテル Xeon W-2145 バルク,https://kakaku.com/item/K0001098192/,XeonW-2145 (Skylake-W),インテル,LGA2066,3.7,4.5,8.0,16.0,0.0,0.0,1.0,11000.0,0.0,0.0,159839.0
177,254,インテル Xeon W-3225 バルク,https://kakaku.com/item/K0001211657/,XeonW-3225 (CascadeLake),インテル,LGA3647,3.7,4.4,8.0,16.0,0.0,0.0,1.0,16500.0,0.0,0.0,159490.0
178,22,AMD Ryzen 7 2700X BOX,https://kakaku.com/item/K0001047704/,Ryzen72700X,AMD,SocketAM4,3.7,4.3,8.0,16.0,1.0,4000.0,1.0,16000.0,0.0,0.0,23469.0
179,36,インテル Core i9 10900X BOX,https://kakaku.com/item/K0001217271/,Corei910900X (CascadeLake),インテル,LGA2066,3.7,4.7,10.0,20.0,0.0,0.0,1.0,19250.0,0.0,0.0,75679.0
180,35,AMD Ryzen Threadripper 3970X,https://kakaku.com/item/K0001213693/,RyzenThreadripper3970X,AMD,SocketsTRX4,3.7,4.5,32.0,64.0,1.0,16000.0,1.0,128000.0,0.0,0.0,252500.0
181,25,インテル Pentium Gold G5420 BOX,https://kakaku.com/item/K0001187545/,PentiumGoldG5420 (CoffeeLake),インテル,LGA1151,3.8,0.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,4000.0,6989.0
182,152,インテル Core i5 7600K BOX,https://kakaku.com/item/K0000932817/,Corei57600K (KabyLake-S),インテル,LGA1151,3.8,4.2,4.0,4.0,0.0,0.0,0.0,0.0,1.0,6000.0,32389.0
183,224,インテル Xeon E3-1270 v6 BOX,https://kakaku.com/item/K0000957611/,XeonE3-1270V6 (KabyLake-S),インテル,LGA1151,3.8,4.2,4.0,8.0,0.0,0.0,0.0,0.0,1.0,8000.0,40538.0
184,303,インテル Xeon Platinum 8256 BOX,https://kakaku.com/item/K0001159360/,XeonPlatinum8256 (CascadeLake-SP),インテル,LGA3647,3.8,3.9,4.0,8.0,0.0,0.0,1.0,17000.0,0.0,0.0,863000.0
185,20,AMD Ryzen 5 3600X BOX,https://kakaku.com/item/K0001172061/,Ryzen53600X,AMD,SocketAM4,3.8,4.4,6.0,12.0,1.0,3000.0,1.0,32000.0,0.0,0.0,29173.0
186,38,インテル Core i7 9800X BOX,https://kakaku.com/item/K0001096315/,Corei79800X (Skylake-XRefresh),インテル,LGA2066,3.8,4.4,8.0,16.0,0.0,0.0,0.0,0.0,1.0,16500.0,43880.0
187,78,AMD Ryzen Threadripper 1900X BOX,https://kakaku.com/item/K0000993227/,RyzenThreadripper1900X,AMD,SocketTR4,3.8,4.0,8.0,16.0,1.0,4000.0,1.0,16000.0,0.0,0.0,20169.0
188,5,AMD Ryzen 9 3900X BOX,https://kakaku.com/item/K0001172058/,Ryzen93900X,AMD,SocketAM4,3.8,4.6,12.0,24.0,1.0,6000.0,1.0,64000.0,0.0,0.0,62125.0
189,47,AMD Ryzen Threadripper 3960X,https://kakaku.com/item/K0001213692/,RyzenThreadripper3960X,AMD,SocketsTRX4,3.8,4.5,24.0,48.0,1.0,12000.0,1.0,128000.0,0.0,0.0,177800.0
190,69,インテル Core i3 7100 BOX,https://kakaku.com/item/K0000933419/,Corei37100 (KabyLake-S),インテル,LGA1151,3.9,0.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,3000.0,15408.0
191,88,インテル Pentium Gold G5600 BOX,https://kakaku.com/item/K0001045051/,PentiumGoldG5600 (CoffeeLake-S),インテル,LGA1151,3.9,0.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,4000.0,10945.0
192,34,AMD Ryzen 7 3800X BOX,https://kakaku.com/item/K0001172059/,Ryzen73800X,AMD,SocketAM4,3.9,4.5,8.0,16.0,1.0,4000.0,1.0,32000.0,0.0,0.0,47574.0
193,70,インテル Pentium Gold G5620 BOX,https://kakaku.com/item/K0001217818/,PentiumGoldG5620 (CoffeeLakeRefresh),インテル,LGA1151,4.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,12000.0,11870.0
194,144,インテル Core i3 7300 BOX,https://kakaku.com/item/K0000933417/,Corei37300 (KabyLake-S),インテル,LGA1151,4.0,0.0,2.0,4.0,0.0,0.0,1.0,4000.0,0.0,0.0,19644.0
195,83,インテル Core i3 8350K BOX,https://kakaku.com/item/K0001002088/,Corei38350K (CoffeeLake-S),インテル,LGA1151,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,8000.0,18296.0
196,89,インテル Core i3 9350KF BOX,https://kakaku.com/item/K0001152701/,Corei39350KF (CoffeeLake-SRefresh),インテル,LGA1151,4.0,4.6,4.0,4.0,0.0,0.0,1.0,8000.0,0.0,0.0,19970.0
197,91,インテル Core i7 6700K BOX,https://kakaku.com/item/K0000800540/,Corei76700K (Skylake),インテル,LGA1151,4.0,4.2,4.0,8.0,0.0,0.0,0.0,0.0,1.0,8000.0,40736.0
198,233,インテル Xeon W-2125 バルク,https://kakaku.com/item/K0001098189/,XeonW-2125 (Skylake-W),インテル,LGA2066,4.0,4.5,4.0,8.0,0.0,0.0,1.0,8250.0,0.0,0.0,64799.0
199,11,インテル Core i9 9900KS Special Edition BOX,https://kakaku.com/item/K0001207178/,Corei99900KS (CoffeeLakeRefresh),インテル,LGA1151,4.0,5.0,8.0,16.0,0.0,0.0,1.0,16000.0,0.0,0.0,64780.0
200,203,インテル Core i3 7320 BOX,https://kakaku.com/item/K0000933415/,Corei37320 (KabyLake-S),インテル,LGA1151,4.1,0.0,2.0,4.0,0.0,0.0,1.0,4000.0,0.0,0.0,20964.0
201,115,インテル Core i3 7350K BOX,https://kakaku.com/item/K0000933425/,Corei37350K (KabyLake-S),インテル,LGA1151,4.2,0.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,4000.0,24999.0
202,66,インテル Core i7 7700K BOX,https://kakaku.com/item/K0000932815/,Corei77700K (KabyLake-S),インテル,LGA1151,4.2,4.5,4.0,8.0,0.0,0.0,0.0,0.0,1.0,8000.0,47656.0
