160,インテル SSD 760p SSDPEKKW010T8X1,https://kakaku.com/item/K0001047445/,1024.0,3230.0,1625.0,M.2(Type2280),PCI-Express,3DTLCNAND,2.38mm,22980
161,WESTERN DIGITAL WD Blue 3D NAND SATA WDS400T2B0A+EXT,https://kakaku.com/item/K0001217639/,4000.0,560.0,530.0,2.5インチ,SerialATA6Gb/s,3DTLCNAND,7mm,59980
162,ADATA XPG SX8200 Pro ASX8200PNP-256GT-C,https://kakaku.com/item/K0001136684/,256.0,3500.0,1200.0,M.2(Type2280),PCI-Express,3DTLC,3.5mm,5025
163,サムスン 970 EVO Plus MZ-V7S250B/IT,https://kakaku.com/item/K0001123582/,250.0,3500.0,2300.0,M.2(Type2280),PCI-Express,V-NAND3bitMLC,2.38mm,9130
164,J&A Information LEVEN JS600 SSD JS600SSD1TB,https://kakaku.com/item/K0001198646/,1000.0,560.0,470.0,2.5インチ,SerialATA6Gb/s,,7mm,9480
165,SANDISK エクストリーム プロ SDSSDXPM2-500G-J25,https://kakaku.com/item/K0001055416/,500.0,3400.0,2500.0,M.2(Type2280),PCI-Express,,1.98mm,12480
166,トランセンド MTS420 TS120GMTS420S,https://kakaku.com/item/K0001018667/,120.0,560.0,500.0,M.2(Type2242),SerialATA6Gb/s,3DNANDTLC,3.58mm,2933
167,ADATA Ultimate SU650 ASU650SS-480GT-R,https://kakaku.com/item/K0001090768/,480.0,520.0,450.0,2.5インチ,SerialATA6Gb/s,3DNAND,7mm,5608
168,WESTERN DIGITAL WD Red SA500 NAS SATA WDS500G1R0B,https://kakaku.com/item/K0001215283/,500.0,560.0,530.0,M.2(Type2280),SerialATA6Gb/s,3DNAND,2.38mm,8888
169,crucial MX500 CT1000MX500SSD4/JP,https://kakaku.com/item/K0001051515/,1000.0,560.0,510.0,M.2(Type2280),SerialATA6Gb/s,3DTLCNAND,,12375
170,Silicon Power Ace A55 SP128GBSS3A55S25,https://kakaku.com/item/K0001214307/,128.0,550.0,420.0,2.5インチ,SerialATA6Gb/s,3DNANDTLC,7mm,2525
171,バッファロー SSD-PG240U3-WA [ホワイト],https://kakaku.com/item/K0001119880/,240.0,,320.0,,USB,,,3885
172,ADATA Ultimate SU750 ASU750SS-256GT-C,https://kakaku.com/item/K0001143805/,256.0,550.0,520.0,2.5インチ,SerialATA6Gb/s,3DTLCNAND,7mm,3934
173,トランセンド TS256GMTS430S,https://kakaku.com/item/K0001133993/,256.0,560.0,500.0,M.2(Type2242),SerialATA6Gb/s,3DNAND,3.58mm,5280
174,ESSENCORE KLEVV CRAS C700 M.2 K480GM2SP0-C70,https://kakaku.com/item/K0001185426/,480.0,1500.0,1300.0,M.2(Type2280),PCI-Express,3DNAND,2.8mm,6680
175,crucial MX500 CT500MX500SSD4/JP,https://kakaku.com/item/K0001051514/,500.0,560.0,510.0,M.2(Type2280),SerialATA6Gb/s,3DTLCNAND,,7342
176,WESTERN DIGITAL WD Blue 3D NAND SATA WDS500G2B0A+EXT,https://kakaku.com/item/K0001217636/,500.0,560.0,530.0,2.5インチ,SerialATA6Gb/s,3DTLCNAND,7mm,7480
177,エレコム ESD-IB0240G,https://kakaku.com/item/K0001121678/,240.0,500.0,430.0,2.5インチ,SerialATA6Gb/s,TLC,7mm,8244
178,WESTERN DIGITAL WD Blue 3D NAND SATA WDS100T2B0A+EXT,https://kakaku.com/item/K0001217637/,1000.0,560.0,530.0,2.5インチ,SerialATA6Gb/s,3DTLCNAND,7mm,12980
179,Corsair Force Series MP600 CSSD-F2000GBMP600,https://kakaku.com/item/K0001171153/,2000.0,4950.0,4250.0,M.2(Type2280),PCI-Express,3DTLCNAND,15mm,48180
180,インテル SSD 545s SSDSC2KW128G8X1,https://kakaku.com/item/K0001029267/,128.0,550.0,440.0,2.5インチ,SerialATA6Gb/s,3DTLC,7mm,4614
181,旭東エレクトロニクス SUNEAST SE800-m480GB,https://kakaku.com/item/K0001065138/,480.0,530.0,500.0,mSATA,SerialATA6Gb/s,3DTLCNAND,4mm,6459
182,トランセンド SSD220 TS480GSSD220S,https://kakaku.com/item/K0000871392/,480.0,540.0,500.0,2.5インチ,SerialATA6Gb/s,3DNANDTLC,6.8mm,6580
183,SANDISK X600 SD9SN8W-512G-1122,https://kakaku.com/item/K0001028344/,512.0,560.0,530.0,M.2(Type2280),SerialATA6Gb/s,3DTLCNAND(nCache2.0：SLC/TLC),2.23mm,7980
184,crucial BX500 CT960BX500SSD1,https://kakaku.com/item/K0001207972/,960.0,540.0,500.0,2.5インチ,SerialATA6Gb/s,3DNAND,7mm,9980
185,OSCOO OSC-PCI-E 512GB 2242 BM,https://kakaku.com/item/K0001178047/,512.0,1000.0,950.0,M.2(Type2242),PCI-Express,3DTLCNAND,3.5mm,11183
186,バッファロー SSD-PGC960U3-BA,https://kakaku.com/item/K0001102598/,960.0,,,,USB,,,11985
187,トランセンド SSD230 TS1TSSD230S,https://kakaku.com/item/K0001021060/,1000.0,560.0,520.0,2.5インチ,SerialATA6Gb/s,3DNANDTLC,6.8mm,12980
188,WESTERN DIGITAL WD Black SN750 NVMe WDS200T3XHC,https://kakaku.com/item/K0001122656/,2000.0,3400.0,2900.0,M.2(Type2280),PCI-Express,3DNAND,8.1mm,49800
189,トランセンド MSA370 TS1TMSA370,https://kakaku.com/item/K0000913550/,1000.0,570.0,450.0,mSATA,SerialATA6Gb/s,MLC,4.85mm,70109
190,Apacer AS340 AP120GAS340G-1,https://kakaku.com/item/K0001209731/,120.0,550.0,500.0,2.5インチ,SerialATA6Gb/s,3DTLC,7mm,1980
191,トランセンド TS128GMSA230S,https://kakaku.com/item/K0001121788/,128.0,550.0,400.0,mSATA,SerialATA6Gb/s,3DNAND,4.85mm,4020
192,CFD CG3VZ CSSD-S6M256CG3VZ,https://kakaku.com/item/K0001187450/,256.0,,500.0,2.5インチ,SerialATA6Gb/s,3DNANDTLC(MicronB27A),,4480
193,キングストン UV500 SSD SUV500MS/240G,https://kakaku.com/item/K0001051560/,240.0,520.0,500.0,mSATA,SerialATA6Gb/s,3DTLC,4.85mm,5240
194,Silicon Power Bolt B75 SP512GBPSDB75SCS [シルバー],https://kakaku.com/item/K0001166502/,512.0,440.0,430.0,,USB,,,6908
195,バッファロー SSD-PL960U3-BK/N [ブラック],https://kakaku.com/item/K0001007810/,960.0,340.0,320.0,,USB,,,11480
196,ADATA Ultimate SU630 ASU630SS-960GQ-R,https://kakaku.com/item/K0001119257/,960.0,520.0,450.0,2.5インチ,SerialATA6Gb/s,3DQLC,7mm,12921
197,バッファロー SSD-PGM960U3-B [ブラック],https://kakaku.com/item/K0001205120/,960.0,530.0,,,USB,,,15569
198,サムスン T5 MU-PA1T0B/IT [ディープブラック],https://kakaku.com/item/K0000990359/,1000.0,540.0,540.0,,USB,V-NAND,,23358
199,グリーンハウス GH-SSDR2SA480,https://kakaku.com/item/K0001083591/,480.0,520.0,450.0,2.5インチ,SerialATA6Gb/s,TLC,7mm,5299
200,Palit Microsystems UVS-SSD480 (480GB 7mm TLC) ドスパラWeb限定モデル,https://kakaku.com/item/K0000965138/,480.0,525.0,465.0,2.5インチ,SerialATA6Gb/s,TLC,7mm,5680
201,インテル 311 Series SSDMAESC020G201,https://kakaku.com/item/K0000524789/,20.0,,,mSATA,SerialATA,SLC,,5735
202,旭東エレクトロニクス SUNEAST SE800-m256GB,https://kakaku.com/item/K0001071611/,256.0,530.0,450.0,mSATA,SerialATA6Gb/s,3DTLCNAND,4mm,6600
203,旭東エレクトロニクス SUNEAST SE800-m512GB,https://kakaku.com/item/K0001071612/,512.0,530.0,500.0,mSATA,SerialATA6Gb/s,3DTLCNAND,4mm,9350
204,トランセンド TS480GESD240C [シルバー],https://kakaku.com/item/K0001140439/,480.0,520.0,460.0,,USB,3DNAND,,9980
205,PLEXTOR M9Pe(G) PX-512M9PeG,https://kakaku.com/item/K0001024377/,512.0,3200.0,2000.0,M.2(Type2280),PCI-Express,BiCS33DTLC,4.7mm,10459
206,バッファロー SSD-PGM960U3-W/N [ホワイト],https://kakaku.com/item/K0001212947/,960.0,530.0,,,USB,,,12480
207,サムスン 860 EVO mSATA MZ-M6E500B/IT,https://kakaku.com/item/K0001027993/,500.0,550.0,520.0,mSATA,SerialATA6Gb/s,V-NAND3bitMLC,3.85mm,17198
208,WESTERN DIGITAL WD Red SA500 NAS SATA WDS100T1R0A,https://kakaku.com/item/K0001215280/,1000.0,560.0,530.0,2.5インチ,SerialATA6Gb/s,3DNAND,7mm,18458
209,バッファロー SSD-PGM1.9U3-W/N [ホワイト],https://kakaku.com/item/K0001212946/,1900.0,530.0,,,USB,,,23980
210,addlink S70 ad2TBS70M2P,https://kakaku.com/item/K0001217885/,2000.0,3500.0,3000.0,M.2(Type2280),PCI-Express,3DTLCNAND,3.58mm,34800
211,バッファロー SSD-PGM240U3-B/N [ブラック],https://kakaku.com/item/K0001212945/,240.0,530.0,,,USB,,,5580
212,ADATA SC660H ASC660H-480GU31-CTI [チタン],https://kakaku.com/item/K0001180658/,480.0,440.0,430.0,,USB,3DNAND,,6908
213,ADATA Ultimate SU750 ASU750SS-1TT-C,https://kakaku.com/item/K0001143803/,1000.0,550.0,520.0,2.5インチ,SerialATA6Gb/s,3DTLCNAND,7mm,12074
214,Silicon Power Bolt B75 SP010TBPSDB75SCS [シルバー],https://kakaku.com/item/K0001166503/,1000.0,440.0,430.0,,USB,,,12800
215,サムスン 860 EVO mSATA MZ-M6E1T0B/IT,https://kakaku.com/item/K0001027992/,1000.0,550.0,520.0,mSATA,SerialATA6Gb/s,V-NAND3bitMLC,3.85mm,21186
216,バッファロー SSD-PGM1.9U3-B [ブラック],https://kakaku.com/item/K0001205125/,1900.0,530.0,,,USB,,,28263
217,WESTERN DIGITAL WD Red SA500 NAS SATA WDS200T1R0B,https://kakaku.com/item/K0001215285/,2000.0,560.0,530.0,M.2(Type2280),SerialATA6Gb/s,3DNAND,2.38mm,36798
218,旭東エレクトロニクス SUNEAST SE800-n128GB,https://kakaku.com/item/K0001065139/,128.0,530.0,400.0,M.2(Type2280),SerialATA6Gb/s,3DTLCNAND,3.5mm,2280
219,トランセンド MTS820 TS120GMTS820S,https://kakaku.com/item/K0001018664/,120.0,550.0,500.0,M.2(Type2280),SerialATA6Gb/s,3DNANDTLC,3.58mm,2780
220,トランセンド SSD230 TS128GSSD230S,https://kakaku.com/item/K0000952364/,128.0,560.0,500.0,2.5インチ,SerialATA6Gb/s,3DNANDTLC,6.8mm,2980
221,キングストン UV500 SSD SUV500MS/120G,https://kakaku.com/item/K0001051559/,120.0,520.0,320.0,mSATA,SerialATA6Gb/s,3DTLC,4.85mm,3550
222,IODATA SSPH-UT240K [スモーキーブラック],https://kakaku.com/item/K0001148057/,240.0,340.0,320.0,,USB,,,4169
223,SANDISK X600 SD9SB8W-256G-1122,https://kakaku.com/item/K0001028338/,256.0,550.0,525.0,2.5インチ,SerialATA6Gb/s,3DTLCNAND(nCache2.0：SLC/TLC),7mm,4939
224,HI-DISC HDSSD480GJP3,https://kakaku.com/item/K0001084352/,480.0,550.0,480.0,2.5インチ,SerialATA6Gb/s,,7mm,5469
225,サムスン 970 EVO MZ-V7E250B/IT,https://kakaku.com/item/K0001049810/,250.0,3400.0,1500.0,M.2(Type2280),PCI-Express,V-NAND3bitMLC,2.38mm,6980
226,SANDISK X600 SD9SB8W-512G-1122,https://kakaku.com/item/K0001028339/,512.0,560.0,530.0,2.5インチ,SerialATA6Gb/s,3DTLCNAND(nCache2.0：SLC/TLC),7mm,7669
227,グリーンハウス GH-SSDRMPA480,https://kakaku.com/item/K0001147812/,480.0,3400.0,2000.0,M.2(Type2280),PCI-Express,3DTLC,2mm,8250
228,トランセンド MTS550 TS256GMTS550T,https://kakaku.com/item/K0001056409/,256.0,550.0,400.0,M.2(Type2242),SerialATA6Gb/s,3DNANDTLC,3.58mm,10556
229,GIGABYTE AORUS GP-ASM2NE6500GTTD,https://kakaku.com/item/K0001180103/,500.0,5000.0,2500.0,M.2(Type2280),PCI-Express,BiCS43DTLC,11.4mm,15178
230,SANDISK エクストリーム プロ SDSSDE80-500G-J25,https://kakaku.com/item/K0001182187/,500.0,1050.0,,,USB,,,16709
231,WESTERN DIGITAL WD Red SA500 NAS SATA WDS100T1R0B,https://kakaku.com/item/K0001215284/,1000.0,560.0,530.0,M.2(Type2280),SerialATA6Gb/s,3DNAND,2.38mm,18128
232,GIGABYTE AORUS GP-ASACNE6800TTTDA,https://kakaku.com/item/K0001216439/,8000.0,15000.0,15000.0,,PCI-Express,BiCS43DTLC,21.59mm,217316
233,SANDISK SSD PLUS SDSSDA-120G-J27,https://kakaku.com/item/K0001023354/,120.0,530.0,310.0,2.5インチ,SerialATA6Gb/s,,7mm,2530
234,PLEXTOR S3C PX-128S3C,https://kakaku.com/item/K0000972287/,128.0,550.0,500.0,2.5インチ,SerialATA6Gb/s,TLC,6.8mm,2728
235,トランセンド TS64GMSA230S,https://kakaku.com/item/K0001121787/,64.0,550.0,400.0,mSATA,SerialATA6Gb/s,3DNAND,4.85mm,2980
236,ESSENCORE KLEVV CRAS C700 M.2 K240GM2SP0-C70,https://kakaku.com/item/K0001185425/,240.0,1500.0,1000.0,M.2(Type2280),PCI-Express,3DNAND,2.8mm,3980
237,WESTERN DIGITAL WD Blue 3D NAND SATA WDS250G2B0A+EXT,https://kakaku.com/item/K0001217635/,250.0,550.0,525.0,2.5インチ,SerialATA6Gb/s,3DTLCNAND,7mm,5398
238,トランセンド TS256GMTE220S,https://kakaku.com/item/K0001127530/,256.0,3500.0,1100.0,M.2(Type2280),PCI-Express,3DNAND,3.58mm,5480
239,トランセンド 110S TS512GMTE110S,https://kakaku.com/item/K0001060797/,512.0,1700.0,1500.0,M.2(Type2280),PCI-Express,3DNAND,3.58mm,6980
240,サムスン T5 MU-PA250B/IT [ブルー],https://kakaku.com/item/K0000990361/,250.0,540.0,540.0,,USB,V-NAND,,7560
241,IODATA SSPH-UA480NV/E,https://kakaku.com/item/K0001181808/,480.0,440.0,430.0,,USB,,,8144
242,CFD CSSD-M2B05GPG2VN,https://kakaku.com/item/K0001122313/,512.0,3400.0,2000.0,M.2(Type2280),PCI-Express,3DTLC,,9328
243,SANDISK X600 SD9SB8W-1T00-1122,https://kakaku.com/item/K0001028340/,1000.0,560.0,530.0,2.5インチ,SerialATA6Gb/s,3DTLCNAND(nCache2.0：SLC/TLC),7mm,13979
244,バッファロー SSD-PH500U3-BA [ブラック],https://kakaku.com/item/K0001147809/,500.0,1000.0,900.0,,USB,,,15558
245,Corsair Force Series MP600 CSSD-F500GBMP600,https://kakaku.com/item/K0001205420/,500.0,4950.0,2500.0,M.2(Type2280),PCI-Express,3DTLCNAND,15mm,15980
246,サムスン 860 PRO MZ-76P512B/IT,https://kakaku.com/item/K0001027985/,512.0,560.0,530.0,2.5インチ,SerialATA6Gb/s,V-NAND2bitMLC,6.8mm,18313
247,トランセンド TS2TSSD230S,https://kakaku.com/item/K0001143899/,2000.0,560.0,520.0,2.5インチ,SerialATA6Gb/s,3DNANDTLC,6.8mm,26980
248,サムスン 860 QVO MZ-76Q2T0B/IT,https://kakaku.com/item/K0001122057/,2000.0,550.0,520.0,2.5インチ,SerialATA6Gb/s,V-NAND4bitMLC,6.8mm,30534
249,Corsair Force Series MP510 CSSD-F1920GBMP510,https://kakaku.com/item/K0001114876/,1920.0,3480.0,2700.0,M.2(Type2280),PCI-Express,3DTLCNAND,3mm,35980
250,インテル D3-S4510 SSDSC2KB019T801,https://kakaku.com/item/K0001083153/,1920.0,560.0,510.0,2.5インチ,SerialATA6Gb/s,3DNANDTLC,7mm,37049
251,キングストン A400 SSD SA400S37/120G,https://kakaku.com/item/K0000956839/,120.0,500.0,320.0,2.5インチ,SerialATA6Gb/s,TLC,7mm,2450
252,HI-DISC HDEXSSD120GPM10TD,https://kakaku.com/item/K0001055857/,120.0,400.0,300.0,,USB,,,2849
253,エレコム ESD-ED0120GWH [ホワイト],https://kakaku.com/item/K0001078813/,120.0,300.0,50.0,,USB,TLC,,3002
254,WESTERN DIGITAL WD Green WDS120G2G0B,https://kakaku.com/item/K0001025351/,120.0,545.0,,M.2(Type2280),SerialATA6Gb/s,,1.5mm,3329
255,エレコム ESD-EC0120GWH [ホワイト],https://kakaku.com/item/K0001038561/,120.0,410.0,400.0,,USB,TLC,,3480
256,トランセンド TS128GMTS430S,https://kakaku.com/item/K0001133992/,128.0,560.0,500.0,M.2(Type2242),SerialATA6Gb/s,3DNAND,3.58mm,3780
257,IODATA SSPH-UT240R [ワインレッド],https://kakaku.com/item/K0001148060/,240.0,340.0,320.0,,USB,,,4169
258,バッファロー SSD-PM240U3A-B [ブラック],https://kakaku.com/item/K0000959496/,240.0,421.6,370.0,,USB,,,4200
259,インテル Optane Memory MEMPEK1W016GAXT,https://kakaku.com/item/K0000965617/,16.0,900.0,145.0,M.2(Type2280),PCI-Express,3DXpoint,1.5mm,4565
260,グリーンハウス GH-SSDRMPA240,https://kakaku.com/item/K0001147811/,240.0,3000.0,1000.0,M.2(Type2280),PCI-Express,3DTLC,2mm,4950
261,ESSENCORE KLEVV NEO N400 K480GSSDS3-N40,https://kakaku.com/item/K0001196223/,480.0,500.0,,2.5インチ,SerialATA6Gb/s,,7mm,5258
262,インテル SSD 760p SSDPEKKW128G8XT,https://kakaku.com/item/K0001028197/,128.0,1640.0,650.0,M.2(Type2280),PCI-Express,3DTLCNAND,2.38mm,5380
263,トランセンド TS256GMSA230S,https://kakaku.com/item/K0001154910/,256.0,550.0,400.0,mSATA,SerialATA6Gb/s,3DNAND,4.85mm,5780
264,インテル Optane Memory MEMPEK1W032GAXT,https://kakaku.com/item/K0000967276/,32.0,1350.0,290.0,M.2(Type2280),PCI-Express,3DXpoint,1.5mm,6980
265,ロジテック 【直販モデル】 LMD-MP512,https://kakaku.com/item/K0001193137/,512.0,1730.0,1560.0,M.2(Type2280),PCI-Express,,3mm,7920
266,バッファロー SSD-PGM480U3-B [ブラック],https://kakaku.com/item/K0001205115/,480.0,530.0,,,USB,,,9390
267,グリーンハウス GH-SSDR2SA960,https://kakaku.com/item/K0001083592/,960.0,520.0,450.0,2.5インチ,SerialATA6Gb/s,TLC,7mm,9900
268,ロジテック 【直販モデル】 LMD-SS480KU3,https://kakaku.com/item/K0001130108/,480.0,,,2.5インチ,SerialATA,,7mm,9900
269,旭東エレクトロニクス SUNEAST SE800-1TB,https://kakaku.com/item/K0001169865/,1000.0,,,2.5インチ,SerialATA6Gb/s,3DTLCNAND,7mm,10280
270,IODATA SSPG-USC500NV,https://kakaku.com/item/K0001210683/,500.0,530.0,490.0,,USB,,,10971
271,インテル 535 Series SSDSC2BW360H601,https://kakaku.com/item/K0000776337/,360.0,540.0,490.0,2.5インチ,SerialATA6Gb/s,MLC,7mm,10980
272,サムスン 860 PRO MZ-76P256B/IT,https://kakaku.com/item/K0001027986/,256.0,560.0,530.0,2.5インチ,SerialATA6Gb/s,V-NAND2bitMLC,6.8mm,11183
273,インテル D3-S4510 SSDSC2KB240G801,https://kakaku.com/item/K0001083155/,240.0,560.0,280.0,2.5インチ,SerialATA6Gb/s,3DNANDTLC,7mm,11220
274,トランセンド SSD370 TS256GSSD370S,https://kakaku.com/item/K0000773286/,256.0,560.0,320.0,2.5インチ,SerialATA6Gb/s,MLC,6.8mm,11480
275,トランセンド JetDrive 500 TS240GJDM500,https://kakaku.com/item/K0000680349/,240.0,570.0,460.0,,SerialATA6Gb/s,MLC,,13856
276,GIGABYTE AORUS GP-ASM2NE2512GTTDR,https://kakaku.com/item/K0001152201/,512.0,3480.0,2000.0,M.2(Type2280),PCI-Express,3DTLC,8.1mm,14237
277,IODATA SSPH-UA960NV/E,https://kakaku.com/item/K0001181809/,960.0,440.0,430.0,,USB,,,14319
278,インテル D3-S4510 SSDSC2KB480G801,https://kakaku.com/item/K0001083156/,480.0,560.0,490.0,2.5インチ,SerialATA6Gb/s,3DNANDTLC,7mm,15510
279,ロジテック 【直販モデル】 LMD-MPD1024,https://kakaku.com/item/K0001193140/,1024.0,3470.0,2750.0,M.2(Type2280),PCI-Express,,3mm,18370
280,トランセンド JetDrive 850 TS480GJDM850,https://kakaku.com/item/K0001104677/,480.0,1600.0,1300.0,,PCI-Express,3DNAND,0.8mm,21832
281,バッファロー SSD-PGC1.9U3-BA [ブラック],https://kakaku.com/item/K0001181139/,1900.0,340.0,,,USB,,,25638
282,WESTERN DIGITAL WD Blue 3D NAND SATA WDS200T2B0A+EXT,https://kakaku.com/item/K0001217638/,2000.0,560.0,530.0,2.5インチ,SerialATA6Gb/s,3DTLCNAND,7mm,27800
283,トランセンド SSD570 TS32GSSD570K,https://kakaku.com/item/K0001056431/,32.0,,,2.5インチ,SerialATA6Gb/s,SLCNAND,6.8mm,45702
284,サムスン 970 EVO Plus MZ-V7S2T0B/IT,https://kakaku.com/item/K0001158044/,2000.0,3500.0,3300.0,M.2(Type2280),PCI-Express,V-NAND3bitMLC,2.38mm,59636
285,インテル DC S4500 SSDSC2KB038T701,https://kakaku.com/item/K0000993269/,3800.0,500.0,470.0,2.5インチ,SerialATA6Gb/s,3DNANDTLC,7mm,61749
286,Silicon Power M.2 2280 M55 SP120GBSS3M55M28,https://kakaku.com/item/K0001042816/,120.0,560.0,530.0,M.2(Type2280),SerialATA6Gb/s,,3.5mm,3065
287,バッファロー SSD-PG120U3-WA [ホワイト],https://kakaku.com/item/K0001119881/,120.0,,200.0,,USB,,,3300
288,トランセンド 110S TS128GMTE110S,https://kakaku.com/item/K0001060795/,128.0,1700.0,1500.0,M.2(Type2280),PCI-Express,3DNAND,3.58mm,3480
289,バッファロー SSD-PM240U3A-S [シルバー],https://kakaku.com/item/K0000959498/,240.0,421.6,370.0,,USB,,,4336
290,Silicon Power Bolt B75 SP256GBPSDB75SCS [シルバー],https://kakaku.com/item/K0001166501/,256.0,440.0,430.0,,USB,,,4680
291,ESSENCORE KLEVV NEO N510+ K480GSSDS3-N51,https://kakaku.com/item/K0001185421/,480.0,520.0,500.0,2.5インチ,SerialATA6Gb/s,3DTLCNAND,7mm,5478
292,旭東エレクトロニクス SUNEAST SE800-n512GB,https://kakaku.com/item/K0001095257/,512.0,530.0,500.0,M.2(Type2280),SerialATA6Gb/s,3DTLCNAND,3.5mm,6480
293,ADATA Ultimate SU900 ASU900SS-256GM-C,https://kakaku.com/item/K0000930689/,256.0,560.0,520.0,2.5インチ,SerialATA6Gb/s,3DMLC,7mm,8510
294,Colorful P100 1TB,https://kakaku.com/item/K0001126202/,1000.0,550.0,500.0,,USB,3DTLCNAND,,11800
295,バッファロー SSD-PG960U3-BA [ブラック],https://kakaku.com/item/K0001119874/,960.0,,320.0,,USB,,,12867
296,エレコム ESD-IB0480G,https://kakaku.com/item/K0001121679/,480.0,500.0,430.0,2.5インチ,SerialATA6Gb/s,TLC,7mm,13505
297,インテル Optane SSD 800P SSDPEK1W060GA01,https://kakaku.com/item/K0001048947/,58.0,1450.0,640.0,M.2(Type2280),PCI-Express,3DXpoint,,13640
298,PLEXTOR M9PeGN PX-512M9PeGN,https://kakaku.com/item/K0001024380/,512.0,3200.0,2000.0,M.2(Type2280),PCI-Express,BiCS33DTLC,2.3mm,14239
299,WESTERN DIGITAL PC SA530 3D NAND SATA SDASB8Y-1T00+EXT,https://kakaku.com/item/K0001217642/,1000.0,560.0,530.0,2.5インチ,SerialATA6Gb/s,3DNAND,7mm,14650
300,WESTERN DIGITAL My Passport Go WDBMCG0010BBT-WESN [ブルー],https://kakaku.com/item/K0001138473/,1000.0,400.0,,,USB,,,14800
301,グリーンハウス GH-SSDRMPA960,https://kakaku.com/item/K0001147813/,960.0,3400.0,3000.0,M.2(Type2280),PCI-Express,3DTLC,3mm,15980
302,バッファロー SSD-PGT960U3-BA [ブラック],https://kakaku.com/item/K0001204255/,960.0,,,,USB,,,16450
303,インテル SSD 545s SSDSC2KW010T8X1,https://kakaku.com/item/K0001048946/,1024.0,550.0,500.0,2.5インチ,SerialATA6Gb/s,3DTLC,7mm,24750
304,SANDISK エクストリーム プロ SDSSDXPM2-1T00-J25,https://kakaku.com/item/K0001055415/,1000.0,3400.0,2800.0,M.2(Type2280),PCI-Express,,1.98mm,24800
305,SANDISK X600 SD9SN8W-2T00-1122,https://kakaku.com/item/K0001028346/,2000.0,560.0,530.0,M.2(Type2280),SerialATA6Gb/s,3DTLCNAND(nCache2.0：SLC/TLC),2.38mm,29480
306,トランセンド JetDrive 820 TS960GJDM820,https://kakaku.com/item/K0000999663/,960.0,950.0,950.0,,PCI-Express,3DTLC,0.8mm,31322
307,トランセンド JetDrive 855 TS960GJDM855,https://kakaku.com/item/K0001104681/,960.0,,,,,3DNAND,,39800
308,インテル SSD 760p SSDPEKKW020T8X1,https://kakaku.com/item/K0001083157/,2048.0,3230.0,1625.0,M.2(Type2280),PCI-Express,3DTLCNAND,2.38mm,44780
309,サムスン T5 MU-PA2T0B/IT [ディープブラック],https://kakaku.com/item/K0000990358/,2000.0,540.0,540.0,,USB,V-NAND,,49800
310,インテル Optane SSD 900P SSDPED1D480GAX1,https://kakaku.com/item/K0001106128/,480.0,2500.0,2000.0,,PCI-Express,3DXpoint,,71599
311,インテル Optane SSD 905P SSDPE21D480GAX1,https://kakaku.com/item/K0001062298/,480.0,2600.0,2200.0,2.5インチ,PCI-Express,3DXpoint,15mm,79420
312,インテル Optane SSD 905P SSDPED1D960GAX1,https://kakaku.com/item/K0001062296/,960.0,2600.0,2200.0,,PCI-Express,3DXpoint,,157600
313,IBM 46M0877,https://kakaku.com/item/K0000353601/,160.0,754.0,635.0,,PCI-Express,SLC,,1078000
314,WESTERN DIGITAL WD Green WDS120G2G0A,https://kakaku.com/item/K0001020767/,120.0,545.0,,2.5インチ,SerialATA6Gb/s,,7mm,2970
315,バッファロー SSD-PM120U3A-B [ブラック],https://kakaku.com/item/K0000959497/,120.0,421.6,370.0,,USB,,,2979
316,ロジテック 【直販モデル】 LMD-SA240,https://kakaku.com/item/K0001193141/,240.0,550.0,490.0,2.5インチ,SerialATA,,7mm,4510
317,ロジテック 【直販モデル】 LMD-MP256,https://kakaku.com/item/K0001193136/,256.0,1730.0,1000.0,M.2(Type2280),PCI-Express,,3mm,4730
318,エレコム ESD-ED0240GBK [ブラック],https://kakaku.com/item/K0001078814/,240.0,300.0,200.0,,USB,TLC,,4737
319,WESTERN DIGITAL PC SA530 3D NAND SATA SDASB8Y-256G+EXT,https://kakaku.com/item/K0001217640/,256.0,550.0,525.0,2.5インチ,SerialATA6Gb/s,3DNAND,7mm,5080
320,BIOSTAR S120 S120-512GB,https://kakaku.com/item/K0001217375/,512.0,550.0,525.0,2.5インチ,SerialATA6Gb/s,3DTLCNAND,7mm,5910
321,addlink S20 ad512GBS20S3S,https://kakaku.com/item/K0001217880/,512.0,550.0,500.0,2.5インチ,SerialATA6Gb/s,3DTLCNAND,7mm,6780
322,バッファロー SSD-PG480U3-WA [ホワイト],https://kakaku.com/item/K0001119879/,480.0,,320.0,,USB,,,7359
323,バッファロー SSD-PGM480U3-W/N [ホワイト],https://kakaku.com/item/K0001212948/,480.0,530.0,,,USB,,,7680
324,エレコム ESD-ED0480GBK [ブラック],https://kakaku.com/item/K0001078817/,480.0,300.0,200.0,,USB,TLC,,7749
325,WESTERN DIGITAL My Passport Go WDBMCG5000ABT-WESN [ブルー],https://kakaku.com/item/K0001138474/,500.0,400.0,,,USB,,,7980
326,SANDISK エクストリーム SDSSDE60-250G-J25,https://kakaku.com/item/K0001054127/,250.0,550.0,,,USB,,,8750
327,旭東エレクトロニクス SUNEAST SE800-960GB,https://kakaku.com/item/K0001062593/,960.0,530.0,500.0,2.5インチ,SerialATA6Gb/s,3DTLCNAND,7mm,9599
